name,node,technology,fuel_type,max_power,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,unit_operator,emission_factor,min_power,efficiency,additional_cost,operating_type,ramp_up,ramp_down,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time
Unit_828,413,biomass,renewable,15.28961384,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_870,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_829,413,solar pv,renewable,41.48632812,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_871,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_830,413,wind onshore,renewable,38.34536466,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_872,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_831,414,hydro,renewable,24.80316465,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_873,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_832,414,solar pv,renewable,154.2522523,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_874,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_833,415,solar pv,renewable,181.4164034,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_875,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_834,415,wind onshore,renewable,36.82861524,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_876,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_835,416,biomass,renewable,57.86856389,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_877,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_836,416,hydro,renewable,113.7152483,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_878,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_837,416,solar pv,renewable,231.1258109,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_879,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_838,417,solar pv,renewable,169.6611023,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_880,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_839,417,wind onshore,renewable,40.6637163,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_881,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_840,418,solar pv,renewable,285.5295786,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_882,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_841,418,wind onshore,renewable,20.86394184,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_883,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_842,419,biomass,renewable,56.62305275,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_884,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_843,419,solar pv,renewable,176.1284128,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_885,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_844,419,wind onshore,renewable,248.9433383,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_886,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_845,421,solar pv,renewable,16.07180249,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_887,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_846,421,wind onshore,renewable,41.17416484,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_888,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_847,422,solar pv,renewable,57.88819674,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_889,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_848,422,wind onshore,renewable,71.31790873,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_890,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_849,423,solar pv,renewable,89.19388038,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_891,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_850,423,wind onshore,renewable,132.3857878,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_892,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_851,424,wind onshore,renewable,31.48926884,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_893,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_852,425,solar pv,renewable,64.97569272,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_894,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_853,426,solar pv,renewable,48.48860773,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_895,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_854,426,wind onshore,renewable,19.21232721,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_896,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_855,427,biomass,renewable,19.75629978,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_897,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_856,427,solar pv,renewable,45.62619883,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_898,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_857,427,wind onshore,renewable,88.17940514,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_899,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_858,428,solar pv,renewable,28.31339287,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_900,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_859,430,solar pv,renewable,45.35591845,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_901,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_860,430,wind onshore,renewable,19.55837075,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_902,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_861,440,solar pv,renewable,32.75923624,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_903,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_862,440,wind onshore,renewable,55.85818384,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_904,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_863,441,solar pv,renewable,37.01443946,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_905,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_864,441,wind onshore,renewable,109.721313,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_906,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_865,442,solar pv,renewable,47.04611938,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_907,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_866,444,biomass,renewable,19.31597184,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_908,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_867,444,solar pv,renewable,34.97053282,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_909,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_868,444,wind onshore,renewable,21.62426439,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_910,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_869,445,biomass,renewable,25.0558511,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_911,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_870,445,solar pv,renewable,217.8503464,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_912,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_871,446,biomass,renewable,241.8183113,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_913,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_872,446,solar pv,renewable,1608.145477,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_914,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_873,446,wind onshore,renewable,430.0875506,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_915,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_874,447,solar pv,renewable,162.8989828,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_916,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_875,448,solar pv,renewable,310.9330294,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_917,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_876,448,wind onshore,renewable,34.84643918,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_918,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_877,449,solar pv,renewable,92.06458363,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_919,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_878,449,wind onshore,renewable,33.49791661,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_920,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_879,450,biomass,renewable,19.86713247,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_921,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_880,450,solar pv,renewable,203.7381715,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_922,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_881,450,wind onshore,renewable,63.99783719,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_923,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_882,451,biomass,renewable,17.78993414,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_924,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_883,451,hydro,renewable,18.44486555,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_925,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_884,451,solar pv,renewable,486.6559192,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_926,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_885,451,wind onshore,renewable,44.44079401,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_927,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_886,452,biomass,renewable,26.57449499,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_928,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_887,452,hydro,renewable,15.4020703,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_929,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_888,452,solar pv,renewable,522.8583943,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_930,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_889,453,solar pv,renewable,104.4719468,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_931,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_890,453,wind onshore,renewable,19.71482063,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_932,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_891,454,biomass,renewable,43.05831733,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_933,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_892,454,hydro,renewable,116.6670066,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_934,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_893,454,solar pv,renewable,890.426375,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_935,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_894,454,wind onshore,renewable,103.0957319,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_936,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_895,456,wind onshore,renewable,15.41902285,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_937,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_896,457,biomass,renewable,19.50564752,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_938,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_897,457,solar pv,renewable,308.5977962,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_939,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_898,457,wind onshore,renewable,70.43628867,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_940,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_899,460,solar pv,renewable,22.3641096,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_941,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_900,464,biomass,renewable,51.65597263,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_942,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_901,464,hydro,renewable,368.9405962,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_943,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_902,464,solar pv,renewable,1114.178455,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_944,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_903,466,biomass,renewable,37.32342168,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_945,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_904,466,solar pv,renewable,22.9135888,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_946,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_905,469,biomass,renewable,48.28406424,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_947,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_906,469,solar pv,renewable,317.4696702,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_948,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_907,469,wind onshore,renewable,26.08338753,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_949,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_908,470,solar pv,renewable,68.49554085,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_950,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_909,470,wind onshore,renewable,23.68268137,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_951,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_910,471,solar pv,renewable,54.6629662,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_952,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_911,471,wind onshore,renewable,81.13336716,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_953,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_912,472,solar pv,renewable,77.85536094,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_954,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_913,473,solar pv,renewable,33.70092658,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_955,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_914,473,wind onshore,renewable,26.83750713,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_956,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_915,474,biomass,renewable,31.34858374,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_957,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_916,474,solar pv,renewable,455.7618935,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_958,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_917,474,wind onshore,renewable,47.43629057,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_959,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_918,476,solar pv,renewable,23.94966334,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_960,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_919,478,solar pv,renewable,203.6398141,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_961,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_920,478,wind onshore,renewable,517.3470275,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_962,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_921,479,solar pv,renewable,308.8174268,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_963,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_922,479,wind onshore,renewable,106.4879108,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_964,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_923,480,wind onshore,renewable,22.08411558,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_965,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_924,482,solar pv,renewable,153.0009308,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_966,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_925,483,solar pv,renewable,18.0853131,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_967,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_926,485,biomass,renewable,38.63378242,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_968,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_927,485,solar pv,renewable,244.7336535,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_969,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_928,485,wind onshore,renewable,81.16478629,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_970,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_929,486,solar pv,renewable,184.5628272,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_971,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_930,486,wind onshore,renewable,134.0785379,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_972,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_931,487,biomass,renewable,24.99613954,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_973,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_932,487,solar pv,renewable,204.9451478,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_974,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_933,490,biomass,renewable,37.80308544,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_975,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_934,490,solar pv,renewable,370.9510064,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_976,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_935,490,wind onshore,renewable,782.8713414,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_977,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_936,491,solar pv,renewable,31.67150292,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_978,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_937,491,wind onshore,renewable,49.25717148,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_979,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_938,492,solar pv,renewable,33.08607469,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_980,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_939,492,wind onshore,renewable,63.47038563,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_981,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_940,493,wind onshore,renewable,19.88431106,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_982,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_941,494,solar pv,renewable,121.1710406,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_983,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_942,495,biomass,renewable,26.20961966,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_984,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_943,495,solar pv,renewable,419.3861486,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_985,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_944,495,wind onshore,renewable,57.96798514,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_986,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_945,496,solar pv,renewable,19.49078462,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_987,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_946,497,solar pv,renewable,44.89195537,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_988,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_947,499,solar pv,renewable,229.5302431,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_989,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_948,499,wind onshore,renewable,277.4014884,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_990,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_949,500,solar pv,renewable,22.99166039,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_991,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_950,500,wind onshore,renewable,52.99298131,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_992,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_951,501,solar pv,renewable,25.14533479,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_993,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_952,501,wind onshore,renewable,64.41954224,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_994,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_953,503,biomass,renewable,19.70089547,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_995,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_954,503,solar pv,renewable,140.8046803,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_996,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_955,503,wind onshore,renewable,284.1736462,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_997,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_956,504,solar pv,renewable,21.90863548,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_998,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_957,504,wind onshore,renewable,17.27310346,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_999,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_958,506,solar pv,renewable,24.41024161,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1000,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_959,509,biomass,renewable,23.47343956,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1001,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_960,509,solar pv,renewable,69.25769192,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1002,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_961,509,wind onshore,renewable,156.0727566,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1003,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_962,510,solar pv,renewable,45.65608862,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1004,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_963,512,solar pv,renewable,16.52685062,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1005,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_964,512,wind onshore,renewable,20.36098014,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1006,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_965,513,biomass,renewable,20.15635735,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1007,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_966,513,solar pv,renewable,96.41030924,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1008,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_967,513,wind onshore,renewable,117.2975784,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1009,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_968,515,biomass,renewable,38.252465,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1010,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_969,515,solar pv,renewable,97.81893844,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1011,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_970,515,wind onshore,renewable,279.3904387,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1012,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_971,516,biomass,renewable,41.24989229,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1013,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_972,516,solar pv,renewable,102.0554113,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1014,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_973,516,wind onshore,renewable,429.8297488,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1015,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_974,517,solar pv,renewable,122.1325429,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_1016,0.0,0.0,1.0,0.0,Market,,,,,,,
