name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_1254,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,45.5,0,1,0,114,operator_1254,Market
Unit_1255,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,27.4,0,1,0,114,operator_1255,Market
Unit_1256,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,260.7,0,1,0,114,operator_1256,Market
Unit_1258,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,180.2,0,1,0,114,operator_1258,Market
Unit_1259,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.2,0,1,0,118,operator_1259,Market
Unit_1261,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,47.5,0,1,0,118,operator_1261,Market
Unit_1264,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,12.9,0,1,0,119,operator_1264,Market
Unit_1265,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,41.6,0,1,0,119,operator_1265,Market
Unit_1266,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,238.3,0,1,0,119,operator_1266,Market
Unit_1268,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,449.4,0,1,0,119,operator_1268,Market
Unit_1269,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,67.8,0,1,0,12,operator_1269,Market
Unit_1270,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.5,0,1,0,12,operator_1270,Market
Unit_1271,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,514.2,0,1,0,12,operator_1271,Market
Unit_1273,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,966.5,0,1,0,12,operator_1273,Market
Unit_1274,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,39.4,0,1,0,120,operator_1274,Market
Unit_1275,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.4,0,1,0,120,operator_1275,Market
Unit_1276,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,321.5,0,1,0,120,operator_1276,Market
Unit_1278,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,144.6,0,1,0,120,operator_1278,Market
Unit_1279,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.1,0,1,0,122,operator_1279,Market
Unit_1280,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.1,0,1,0,122,operator_1280,Market
Unit_1281,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,185.2,0,1,0,122,operator_1281,Market
Unit_1283,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,270.3,0,1,0,122,operator_1283,Market
Unit_1284,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.2,0,1,0,126,operator_1284,Market
Unit_1285,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.5,0,1,0,126,operator_1285,Market
Unit_1286,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,56,0,1,0,126,operator_1286,Market
Unit_1288,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,10.3,0,1,0,126,operator_1288,Market
Unit_1289,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,12.9,0,1,0,128,operator_1289,Market
Unit_1290,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,25.2,0,1,0,128,operator_1290,Market
Unit_1291,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,178,0,1,0,128,operator_1291,Market
Unit_1293,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,63.8,0,1,0,128,operator_1293,Market
Unit_1294,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,22.9,0,1,0,13,operator_1294,Market
Unit_1295,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,8.3,0,1,0,13,operator_1295,Market
Unit_1296,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,272.9,0,1,0,13,operator_1296,Market
Unit_1298,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,23.3,0,1,0,13,operator_1298,Market
Unit_1299,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,5,0,1,0,130,operator_1299,Market
Unit_1300,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.5,0,1,0,130,operator_1300,Market
Unit_1301,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,182.3,0,1,0,130,operator_1301,Market
Unit_1303,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,7.5,0,1,0,130,operator_1303,Market
Unit_1304,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,4.8,0,1,0,132,operator_1304,Market
Unit_1305,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,132,operator_1305,Market
Unit_1306,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,154.3,0,1,0,132,operator_1306,Market
Unit_1308,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.3,0,1,0,132,operator_1308,Market
Unit_1309,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,24.9,0,1,0,134,operator_1309,Market
Unit_1311,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,239.9,0,1,0,134,operator_1311,Market
Unit_1313,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,84.7,0,1,0,134,operator_1313,Market
Unit_1314,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,49.3,0,1,0,137,operator_1314,Market
Unit_1316,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,426.9,0,1,0,137,operator_1316,Market
Unit_1318,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,401.3,0,1,0,137,operator_1318,Market
Unit_1319,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,29.3,0,1,0,142,operator_1319,Market
Unit_1321,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,275.5,0,1,0,142,operator_1321,Market
Unit_1323,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,198.6,0,1,0,142,operator_1323,Market
Unit_1324,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.7,0,1,0,144,operator_1324,Market
Unit_1325,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2,0,1,0,144,operator_1325,Market
Unit_1326,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,66,0,1,0,144,operator_1326,Market
Unit_1329,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,19.3,0,1,0,147,operator_1329,Market
Unit_1330,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,6.4,0,1,0,147,operator_1330,Market
Unit_1331,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,35,0,1,0,147,operator_1331,Market
Unit_1333,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,21.3,0,1,0,147,operator_1333,Market
Unit_1334,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,6.5,0,1,0,149,operator_1334,Market
Unit_1335,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.5,0,1,0,149,operator_1335,Market
Unit_1336,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,300.6,0,1,0,149,operator_1336,Market
Unit_1338,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.8,0,1,0,149,operator_1338,Market
Unit_1339,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,71.9,0,1,0,15,operator_1339,Market
Unit_1340,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,114.7,0,1,0,15,operator_1340,Market
Unit_1341,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,377.1,0,1,0,15,operator_1341,Market
Unit_1343,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,15,operator_1343,Market
Unit_1344,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,10.9,0,1,0,151,operator_1344,Market
Unit_1345,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,151,operator_1345,Market
Unit_1346,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,203.2,0,1,0,151,operator_1346,Market
Unit_1348,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,246.2,0,1,0,151,operator_1348,Market
Unit_1349,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,4,0,1,0,152,operator_1349,Market
Unit_1351,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,96.9,0,1,0,152,operator_1351,Market
Unit_1353,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,17.2,0,1,0,152,operator_1353,Market
Unit_1354,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,19.4,0,1,0,153,operator_1354,Market
Unit_1356,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,309.3,0,1,0,153,operator_1356,Market
Unit_1358,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,69.4,0,1,0,153,operator_1358,Market
Unit_1359,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.4,0,1,0,154,operator_1359,Market
Unit_1361,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,141.9,0,1,0,154,operator_1361,Market
Unit_1363,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,19.4,0,1,0,154,operator_1363,Market
Unit_1364,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,54.3,0,1,0,157,operator_1364,Market
Unit_1365,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.1,0,1,0,157,operator_1365,Market
Unit_1366,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,346,0,1,0,157,operator_1366,Market
Unit_1368,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,112.8,0,1,0,157,operator_1368,Market
Unit_1369,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,24.9,0,1,0,159,operator_1369,Market
Unit_1370,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.2,0,1,0,159,operator_1370,Market
Unit_1371,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,198.4,0,1,0,159,operator_1371,Market
Unit_1373,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,93.6,0,1,0,159,operator_1373,Market
Unit_1374,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,107.9,0,1,0,16,operator_1374,Market
Unit_1375,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.2,0,1,0,16,operator_1375,Market
Unit_1376,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,472.2,0,1,0,16,operator_1376,Market
Unit_1378,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,675.2,0,1,0,16,operator_1378,Market
Unit_1379,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,11.9,0,1,0,160,operator_1379,Market
Unit_1381,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,16.8,0,1,0,160,operator_1381,Market
Unit_1383,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,58.4,0,1,0,160,operator_1383,Market
Unit_1384,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,51.1,0,1,0,166,operator_1384,Market
Unit_1385,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,6.6,0,1,0,166,operator_1385,Market
Unit_1386,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,207.5,0,1,0,166,operator_1386,Market
Unit_1388,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,53.8,0,1,0,166,operator_1388,Market
Unit_1389,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,5.7,0,1,0,169,operator_1389,Market
Unit_1390,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,20.5,0,1,0,169,operator_1390,Market
Unit_1391,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,73.2,0,1,0,169,operator_1391,Market
Unit_1394,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,9.3,0,1,0,170,operator_1394,Market
Unit_1395,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,15,0,1,0,170,operator_1395,Market
Unit_1396,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,62.9,0,1,0,170,operator_1396,Market
Unit_1399,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.6,0,1,0,176,operator_1399,Market
Unit_1401,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,63,0,1,0,176,operator_1401,Market
Unit_1403,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,19.2,0,1,0,176,operator_1403,Market
Unit_1404,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,23.5,0,1,0,177,operator_1404,Market
Unit_1406,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,481.5,0,1,0,177,operator_1406,Market
Unit_1407,wind offshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,352.4,0,1,0,177,operator_1407,Market
Unit_1408,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,436.4,0,1,0,177,operator_1408,Market
Unit_1409,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,7.9,0,1,0,178,operator_1409,Market
Unit_1410,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,28.4,0,1,0,178,operator_1410,Market
Unit_1411,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,210.4,0,1,0,178,operator_1411,Market
Unit_1413,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,130.6,0,1,0,178,operator_1413,Market
Unit_1414,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,39.2,0,1,0,179,operator_1414,Market
Unit_1416,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,429.8,0,1,0,179,operator_1416,Market
Unit_1419,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,63.7,0,1,0,18,operator_1419,Market
Unit_1421,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,610,0,1,0,18,operator_1421,Market
Unit_1422,wind offshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1006.1,0,1,0,18,operator_1422,Market
Unit_1423,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,727.9,0,1,0,18,operator_1423,Market
Unit_1424,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,72.9,0,1,0,183,operator_1424,Market
Unit_1426,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,246.1,0,1,0,183,operator_1426,Market
Unit_1428,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,301.1,0,1,0,183,operator_1428,Market
Unit_1429,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,45,0,1,0,189,operator_1429,Market
Unit_1430,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,9.1,0,1,0,189,operator_1430,Market
Unit_1431,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,407.9,0,1,0,189,operator_1431,Market
Unit_1433,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,83.8,0,1,0,189,operator_1433,Market
Unit_1434,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,38,0,1,0,19,operator_1434,Market
Unit_1435,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,256.7,0,1,0,19,operator_1435,Market
Unit_1436,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,597,0,1,0,19,operator_1436,Market
Unit_1438,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,21.2,0,1,0,19,operator_1438,Market
Unit_1439,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,20.7,0,1,0,190,operator_1439,Market
Unit_1440,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,8.2,0,1,0,190,operator_1440,Market
Unit_1441,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,372.6,0,1,0,190,operator_1441,Market
Unit_1443,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,6.5,0,1,0,190,operator_1443,Market
Unit_1444,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,17.6,0,1,0,197,operator_1444,Market
Unit_1446,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,312.1,0,1,0,197,operator_1446,Market
Unit_1448,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,132.3,0,1,0,197,operator_1448,Market
Unit_1449,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,9.3,0,1,0,200,operator_1449,Market
Unit_1450,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,0.9,0,1,0,200,operator_1450,Market
Unit_1451,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,71.6,0,1,0,200,operator_1451,Market
Unit_1453,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,2.7,0,1,0,200,operator_1453,Market
Unit_1454,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,155.4,0,1,0,201,operator_1454,Market
Unit_1456,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,171.4,0,1,0,201,operator_1456,Market
Unit_1458,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,511.1,0,1,0,201,operator_1458,Market
Unit_1459,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,9.1,0,1,0,204,operator_1459,Market
Unit_1460,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,30.3,0,1,0,204,operator_1460,Market
Unit_1461,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,330.5,0,1,0,204,operator_1461,Market
Unit_1463,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,59.5,0,1,0,204,operator_1463,Market
Unit_1464,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,36.9,0,1,0,209,operator_1464,Market
Unit_1465,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,4.6,0,1,0,209,operator_1465,Market
Unit_1466,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,324.7,0,1,0,209,operator_1466,Market
Unit_1468,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,70.4,0,1,0,209,operator_1468,Market
Unit_1469,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,14.8,0,1,0,21,operator_1469,Market
Unit_1471,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,96.4,0,1,0,21,operator_1471,Market
Unit_1473,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,57.8,0,1,0,21,operator_1473,Market
Unit_1474,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,38.8,0,1,0,210,operator_1474,Market
Unit_1475,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1,0,1,0,210,operator_1475,Market
Unit_1476,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,87.2,0,1,0,210,operator_1476,Market
Unit_1478,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,171.2,0,1,0,210,operator_1478,Market
Unit_1479,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,18.1,0,1,0,211,operator_1479,Market
Unit_1480,hydro,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,1.3,0,1,0,211,operator_1480,Market
Unit_1481,solar pv,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,197.3,0,1,0,211,operator_1481,Market
Unit_1483,wind onshore,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,165.8,0,1,0,211,operator_1483,Market
Unit_1484,biomass,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,renewable,0,3.4,0,1,0,213,operator_1484,Market
