name,technology,bidding_EOM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_costs,warm_start_costs,cold_start_costs,min_operating_time,min_down_time,node,unit_operator,operating_type,,,,,
Unit_1033,wind onshore,naive_eom,naive_redispatch,renewable,0,899.3460314,0,1,,,1,0,0,0,0,0,175,pp_operator_1033,Market,,,,,
Unit_1034,solar pv,naive_eom,naive_redispatch,renewable,0,863.4172494,0,1,,,1,0,0,0,0,0,45,pp_operator_1034,Market,,,,,
Unit_1035,wind onshore,naive_eom,naive_redispatch,renewable,0,363.1882248,0,1,,,1,0,0,0,0,0,45,pp_operator_1035,Market,,,,,
Unit_1036,solar pv,naive_eom,naive_redispatch,renewable,0,670.5339041,0,1,,,1,0,0,0,0,0,121,pp_operator_1036,Market,,,,,
Unit_1037,wind onshore,naive_eom,naive_redispatch,renewable,0,308.8206735,0,1,,,1,0,0,0,0,0,121,pp_operator_1037,Market,,,,,
Unit_1038,solar pv,naive_eom,naive_redispatch,renewable,0,924.2344675,0,1,,,1,0,0,0,0,0,8,pp_operator_1038,Market,,,,,
Unit_1039,solar pv,naive_eom,naive_redispatch,renewable,0,991.2617651,0,1,,,1,0,0,0,0,0,25,pp_operator_1039,Market,,,,,
Unit_1040,wind onshore,naive_eom,naive_redispatch,renewable,0,874.8849992,0,1,,,1,0,0,0,0,0,25,pp_operator_1040,Market,,,,,
Unit_1041,solar pv,naive_eom,naive_redispatch,renewable,0,481.3062057,0,1,,,1,0,0,0,0,0,146,pp_operator_1041,Market,,,,,
Unit_1042,wind onshore,naive_eom,naive_redispatch,renewable,0,80.07624941,0,1,,,1,0,0,0,0,0,146,pp_operator_1042,Market,,,,,
Unit_1043,solar pv,naive_eom,naive_redispatch,renewable,0,3504.312304,0,1,,,1,0,0,0,0,0,182,pp_operator_1043,Market,,,,,
Unit_1044,wind onshore,naive_eom,naive_redispatch,renewable,0,3009.121977,0,1,,,1,0,0,0,0,0,182,pp_operator_1044,Market,,,,,
Unit_1045,solar pv,naive_eom,naive_redispatch,renewable,0,348.9731894,0,1,,,1,0,0,0,0,0,146,pp_operator_1045,Market,,,,,
Unit_1046,wind onshore,naive_eom,naive_redispatch,renewable,0,120.2818152,0,1,,,1,0,0,0,0,0,146,pp_operator_1046,Market,,,,,
Unit_1047,solar pv,naive_eom,naive_redispatch,renewable,0,777.6643725,0,1,,,1,0,0,0,0,0,30,pp_operator_1047,Market,,,,,
Unit_1048,solar pv,naive_eom,naive_redispatch,renewable,0,1386.618535,0,1,,,1,0,0,0,0,0,26,pp_operator_1048,Market,,,,,
Unit_1049,wind onshore,naive_eom,naive_redispatch,renewable,0,514.0568062,0,1,,,1,0,0,0,0,0,26,pp_operator_1049,Market,,,,,
Unit_1050,solar pv,naive_eom,naive_redispatch,renewable,0,1593.329687,0,1,,,1,0,0,0,0,0,51,pp_operator_1050,Market,,,,,
Unit_1051,wind onshore,naive_eom,naive_redispatch,renewable,0,884.894938,0,1,,,1,0,0,0,0,0,51,pp_operator_1051,Market,,,,,
Unit_1052,solar pv,naive_eom,naive_redispatch,renewable,0,178.3322697,0,1,,,1,0,0,0,0,0,161,pp_operator_1052,Market,,,,,
Unit_1053,solar pv,naive_eom,naive_redispatch,renewable,0,2226.688178,0,1,,,1,0,0,0,0,0,151,pp_operator_1053,Market,,,,,
Unit_1054,wind onshore,naive_eom,naive_redispatch,renewable,0,1375.076911,0,1,,,1,0,0,0,0,0,151,pp_operator_1054,Market,,,,,
Unit_1055,solar pv,naive_eom,naive_redispatch,renewable,0,1582.763781,0,1,,,1,0,0,0,0,0,97,pp_operator_1055,Market,,,,,
Unit_1056,wind onshore,naive_eom,naive_redispatch,renewable,0,595.0362525,0,1,,,1,0,0,0,0,0,97,pp_operator_1056,Market,,,,,
Unit_1057,solar pv,naive_eom,naive_redispatch,renewable,0,1844.157572,0,1,,,1,0,0,0,0,0,149,pp_operator_1057,Market,,,,,
Unit_1058,wind onshore,naive_eom,naive_redispatch,renewable,0,560.5990486,0,1,,,1,0,0,0,0,0,149,pp_operator_1058,Market,,,,,
Unit_1059,solar pv,naive_eom,naive_redispatch,renewable,0,1705.326324,0,1,,,1,0,0,0,0,0,85,pp_operator_1059,Market,,,,,
Unit_1060,wind onshore,naive_eom,naive_redispatch,renewable,0,431.2990088,0,1,,,1,0,0,0,0,0,85,pp_operator_1060,Market,,,,,
Unit_1061,solar pv,naive_eom,naive_redispatch,renewable,0,1717.361484,0,1,,,1,0,0,0,0,0,85,pp_operator_1061,Market,,,,,
Unit_1062,wind onshore,naive_eom,naive_redispatch,renewable,0,809.3838818,0,1,,,1,0,0,0,0,0,85,pp_operator_1062,Market,,,,,
Unit_1063,solar pv,naive_eom,naive_redispatch,renewable,0,2550.677428,0,1,,,1,0,0,0,0,0,166,pp_operator_1063,Market,,,,,
Unit_1064,wind onshore,naive_eom,naive_redispatch,renewable,0,438.0683729,0,1,,,1,0,0,0,0,0,166,pp_operator_1064,Market,,,,,
Unit_1065,solar pv,naive_eom,naive_redispatch,renewable,0,1023.206584,0,1,,,1,0,0,0,0,0,69,pp_operator_1065,Market,,,,,
Unit_1066,wind onshore,naive_eom,naive_redispatch,renewable,0,128.1757551,0,1,,,1,0,0,0,0,0,69,pp_operator_1066,Market,,,,,
Unit_1067,solar pv,naive_eom,naive_redispatch,renewable,0,2420.889884,0,1,,,1,0,0,0,0,0,142,pp_operator_1067,Market,,,,,
Unit_1068,wind onshore,naive_eom,naive_redispatch,renewable,0,392.6443665,0,1,,,1,0,0,0,0,0,142,pp_operator_1068,Market,,,,,
Unit_1069,solar pv,naive_eom,naive_redispatch,renewable,0,3105.170159,0,1,,,1,0,0,0,0,0,76,pp_operator_1069,Market,,,,,
Unit_1070,wind onshore,naive_eom,naive_redispatch,renewable,0,711.5761495,0,1,,,1,0,0,0,0,0,76,pp_operator_1070,Market,,,,,
Unit_1071,solar pv,naive_eom,naive_redispatch,renewable,0,2827.762544,0,1,,,1,0,0,0,0,0,22,pp_operator_1071,Market,,,,,
Unit_1072,wind onshore,naive_eom,naive_redispatch,renewable,0,408.0414453,0,1,,,1,0,0,0,0,0,22,pp_operator_1072,Market,,,,,
Unit_1073,solar pv,naive_eom,naive_redispatch,renewable,0,1124.7788,0,1,,,1,0,0,0,0,0,20,pp_operator_1073,Market,,,,,
Unit_1074,solar pv,naive_eom,naive_redispatch,renewable,0,630.6414489,0,1,,,1,0,0,0,0,0,113,pp_operator_1074,Market,,,,,
Unit_1075,wind onshore,naive_eom,naive_redispatch,renewable,0,618.843327,0,1,,,1,0,0,0,0,0,113,pp_operator_1075,Market,,,,,
Unit_1076,solar pv,naive_eom,naive_redispatch,renewable,0,3919.269393,0,1,,,1,0,0,0,0,0,196,pp_operator_1076,Market,,,,,
Unit_1077,wind onshore,naive_eom,naive_redispatch,renewable,0,1507.234431,0,1,,,1,0,0,0,0,0,196,pp_operator_1077,Market,,,,,
Unit_1078,solar pv,naive_eom,naive_redispatch,renewable,0,2820.125367,0,1,,,1,0,0,0,0,0,95,pp_operator_1078,Market,,,,,
Unit_1079,wind onshore,naive_eom,naive_redispatch,renewable,0,95.07969153,0,1,,,1,0,0,0,0,0,95,pp_operator_1079,Market,,,,,
Unit_1080,solar pv,naive_eom,naive_redispatch,renewable,0,3236.761972,0,1,,,1,0,0,0,0,0,107,pp_operator_1080,Market,,,,,
Unit_1081,wind offshore,naive_eom,naive_redispatch,renewable,0,18385.7467,0,1,,,1,0,0,0,0,0,107,pp_operator_1081,Market,,,,,
Unit_1082,wind onshore,naive_eom,naive_redispatch,renewable,0,3669.833539,0,1,,,1,0,0,0,0,0,107,pp_operator_1082,Market,,,,,
Unit_1083,solar pv,naive_eom,naive_redispatch,renewable,0,1595.618633,0,1,,,1,0,0,0,0,0,62,pp_operator_1083,Market,,,,,
Unit_1084,wind onshore,naive_eom,naive_redispatch,renewable,0,882.239048,0,1,,,1,0,0,0,0,0,62,pp_operator_1084,Market,,,,,
Unit_1085,solar pv,naive_eom,naive_redispatch,renewable,0,1804.141848,0,1,,,1,0,0,0,0,0,145,pp_operator_1085,Market,,,,,
Unit_1086,wind onshore,naive_eom,naive_redispatch,renewable,0,1231.47086,0,1,,,1,0,0,0,0,0,145,pp_operator_1086,Market,,,,,
Unit_1087,solar pv,naive_eom,naive_redispatch,renewable,0,2862.854125,0,1,,,1,0,0,0,0,0,124,pp_operator_1087,Market,,,,,
Unit_1088,wind onshore,naive_eom,naive_redispatch,renewable,0,1518.395481,0,1,,,1,0,0,0,0,0,124,pp_operator_1088,Market,,,,,
Unit_1089,solar pv,naive_eom,naive_redispatch,renewable,0,3145.428649,0,1,,,1,0,0,0,0,0,113,pp_operator_1089,Market,,,,,
Unit_1090,wind onshore,naive_eom,naive_redispatch,renewable,0,1662.557178,0,1,,,1,0,0,0,0,0,113,pp_operator_1090,Market,,,,,
Unit_1091,solar pv,naive_eom,naive_redispatch,renewable,0,2333.074867,0,1,,,1,0,0,0,0,0,12,pp_operator_1091,Market,,,,,
Unit_1092,wind onshore,naive_eom,naive_redispatch,renewable,0,1642.3792,0,1,,,1,0,0,0,0,0,12,pp_operator_1092,Market,,,,,
Unit_1093,solar pv,naive_eom,naive_redispatch,renewable,0,453.7180202,0,1,,,1,0,0,0,0,0,168,pp_operator_1093,Market,,,,,
Unit_1094,wind onshore,naive_eom,naive_redispatch,renewable,0,181.0023839,0,1,,,1,0,0,0,0,0,168,pp_operator_1094,Market,,,,,
Unit_1095,solar pv,naive_eom,naive_redispatch,renewable,0,3535.708307,0,1,,,1,0,0,0,0,0,34,pp_operator_1095,Market,,,,,
Unit_1096,wind onshore,naive_eom,naive_redispatch,renewable,0,1022.211442,0,1,,,1,0,0,0,0,0,34,pp_operator_1096,Market,,,,,
Unit_1097,solar pv,naive_eom,naive_redispatch,renewable,0,1783.958496,0,1,,,1,0,0,0,0,0,66,pp_operator_1097,Market,,,,,
Unit_1098,wind onshore,naive_eom,naive_redispatch,renewable,0,1019.89033,0,1,,,1,0,0,0,0,0,66,pp_operator_1098,Market,,,,,
Unit_1099,solar pv,naive_eom,naive_redispatch,renewable,0,1743.154309,0,1,,,1,0,0,0,0,0,121,pp_operator_1099,Market,,,,,
Unit_1100,wind onshore,naive_eom,naive_redispatch,renewable,0,970.2540859,0,1,,,1,0,0,0,0,0,121,pp_operator_1100,Market,,,,,
Unit_1101,solar pv,naive_eom,naive_redispatch,renewable,0,5836.41825,0,1,,,1,0,0,0,0,0,101,pp_operator_1101,Market,,,,,
Unit_1102,wind onshore,naive_eom,naive_redispatch,renewable,0,1334.414072,0,1,,,1,0,0,0,0,0,101,pp_operator_1102,Market,,,,,
Unit_1103,solar pv,naive_eom,naive_redispatch,renewable,0,1655.840278,0,1,,,1,0,0,0,0,0,188,pp_operator_1103,Market,,,,,
Unit_1104,wind onshore,naive_eom,naive_redispatch,renewable,0,536.2212252,0,1,,,1,0,0,0,0,0,188,pp_operator_1104,Market,,,,,
Unit_1105,solar pv,naive_eom,naive_redispatch,renewable,0,5218.393048,0,1,,,1,0,0,0,0,0,58,pp_operator_1105,Market,,,,,
Unit_1106,solar pv,naive_eom,naive_redispatch,renewable,0,1043.441849,0,1,,,1,0,0,0,0,0,87,pp_operator_1106,Market,,,,,
Unit_1107,wind onshore,naive_eom,naive_redispatch,renewable,0,560.860877,0,1,,,1,0,0,0,0,0,87,pp_operator_1107,Market,,,,,
Unit_1108,solar pv,naive_eom,naive_redispatch,renewable,0,2750.787232,0,1,,,1,0,0,0,0,0,37,pp_operator_1108,Market,,,,,
Unit_1109,wind onshore,naive_eom,naive_redispatch,renewable,0,1632.953292,0,1,,,1,0,0,0,0,0,37,pp_operator_1109,Market,,,,,
Unit_1110,solar pv,naive_eom,naive_redispatch,renewable,0,2338.817602,0,1,,,1,0,0,0,0,0,87,pp_operator_1110,Market,,,,,
Unit_1111,wind onshore,naive_eom,naive_redispatch,renewable,0,1100.831263,0,1,,,1,0,0,0,0,0,87,pp_operator_1111,Market,,,,,
Unit_1112,solar pv,naive_eom,naive_redispatch,renewable,0,982.2564313,0,1,,,1,0,0,0,0,0,46,pp_operator_1112,Market,,,,,
Unit_1113,wind onshore,naive_eom,naive_redispatch,renewable,0,533.656765,0,1,,,1,0,0,0,0,0,46,pp_operator_1113,Market,,,,,
Unit_1114,solar pv,naive_eom,naive_redispatch,renewable,0,1140.519069,0,1,,,1,0,0,0,0,0,28,pp_operator_1114,Market,,,,,
Unit_1115,wind onshore,naive_eom,naive_redispatch,renewable,0,179.2980908,0,1,,,1,0,0,0,0,0,28,pp_operator_1115,Market,,,,,
Unit_1116,solar pv,naive_eom,naive_redispatch,renewable,0,1565.649447,0,1,,,1,0,0,0,0,0,11,pp_operator_1116,Market,,,,,
Unit_1117,solar pv,naive_eom,naive_redispatch,renewable,0,1434.918326,0,1,,,1,0,0,0,0,0,170,pp_operator_1117,Market,,,,,
Unit_1118,wind onshore,naive_eom,naive_redispatch,renewable,0,256.4780041,0,1,,,1,0,0,0,0,0,170,pp_operator_1118,Market,,,,,
Unit_1119,solar pv,naive_eom,naive_redispatch,renewable,0,3610.277272,0,1,,,1,0,0,0,0,0,154,pp_operator_1119,Market,,,,,
Unit_1120,wind onshore,naive_eom,naive_redispatch,renewable,0,2449.404803,0,1,,,1,0,0,0,0,0,154,pp_operator_1120,Market,,,,,
Unit_1121,solar pv,naive_eom,naive_redispatch,renewable,0,1046.228866,0,1,,,1,0,0,0,0,0,16,pp_operator_1121,Market,,,,,
Unit_1122,wind onshore,naive_eom,naive_redispatch,renewable,0,113.5685139,0,1,,,1,0,0,0,0,0,16,pp_operator_1122,Market,,,,,
Unit_1123,solar pv,naive_eom,naive_redispatch,renewable,0,520.093589,0,1,,,1,0,0,0,0,0,16,pp_operator_1123,Market,,,,,
Unit_1124,solar pv,naive_eom,naive_redispatch,renewable,0,2731.789443,0,1,,,1,0,0,0,0,0,189,pp_operator_1124,Market,,,,,
Unit_1125,wind onshore,naive_eom,naive_redispatch,renewable,0,1306.82656,0,1,,,1,0,0,0,0,0,189,pp_operator_1125,Market,,,,,
Unit_1126,solar pv,naive_eom,naive_redispatch,renewable,0,186.8398467,0,1,,,1,0,0,0,0,0,116,pp_operator_1126,Market,,,,,
Unit_1127,solar pv,naive_eom,naive_redispatch,renewable,0,533.4544797,0,1,,,1,0,0,0,0,0,21,pp_operator_1127,Market,,,,,
Unit_1128,solar pv,naive_eom,naive_redispatch,renewable,0,1475.278238,0,1,,,1,0,0,0,0,0,199,pp_operator_1128,Market,,,,,
Unit_1129,wind onshore,naive_eom,naive_redispatch,renewable,0,467.0768679,0,1,,,1,0,0,0,0,0,199,pp_operator_1129,Market,,,,,
Unit_1130,solar pv,naive_eom,naive_redispatch,renewable,0,860.0913882,0,1,,,1,0,0,0,0,0,131,pp_operator_1130,Market,,,,,
Unit_1131,wind onshore,naive_eom,naive_redispatch,renewable,0,75.97334146,0,1,,,1,0,0,0,0,0,131,pp_operator_1131,Market,,,,,
Unit_1132,solar pv,naive_eom,naive_redispatch,renewable,0,1113.335016,0,1,,,1,0,0,0,0,0,166,pp_operator_1132,Market,,,,,
Unit_1133,wind onshore,naive_eom,naive_redispatch,renewable,0,129.4174509,0,1,,,1,0,0,0,0,0,166,pp_operator_1133,Market,,,,,
Unit_1134,solar pv,naive_eom,naive_redispatch,renewable,0,6094.060774,0,1,,,1,0,0,0,0,0,78,pp_operator_1134,Market,,,,,
Unit_1135,wind onshore,naive_eom,naive_redispatch,renewable,0,1922.532377,0,1,,,1,0,0,0,0,0,78,pp_operator_1135,Market,,,,,
Unit_1136,solar pv,naive_eom,naive_redispatch,renewable,0,950.8530579,0,1,,,1,0,0,0,0,0,80,pp_operator_1136,Market,,,,,
Unit_1137,wind onshore,naive_eom,naive_redispatch,renewable,0,536.6372427,0,1,,,1,0,0,0,0,0,80,pp_operator_1137,Market,,,,,
Unit_1138,solar pv,naive_eom,naive_redispatch,renewable,0,423.6670408,0,1,,,1,0,0,0,0,0,51,pp_operator_1138,Market,,,,,
Unit_1139,solar pv,naive_eom,naive_redispatch,renewable,0,1522.516656,0,1,,,1,0,0,0,0,0,51,pp_operator_1139,Market,,,,,
Unit_1140,wind onshore,naive_eom,naive_redispatch,renewable,0,924.8780417,0,1,,,1,0,0,0,0,0,51,pp_operator_1140,Market,,,,,
Unit_1141,solar pv,naive_eom,naive_redispatch,renewable,0,4518.275461,0,1,,,1,0,0,0,0,0,84,pp_operator_1141,Market,,,,,
Unit_1142,wind onshore,naive_eom,naive_redispatch,renewable,0,2928.899486,0,1,,,1,0,0,0,0,0,84,pp_operator_1142,Market,,,,,
Unit_1143,solar pv,naive_eom,naive_redispatch,renewable,0,987.450855,0,1,,,1,0,0,0,0,0,0,pp_operator_1143,Market,,,,,
Unit_1144,wind onshore,naive_eom,naive_redispatch,renewable,0,245.7831684,0,1,,,1,0,0,0,0,0,0,pp_operator_1144,Market,,,,,
Unit_1145,solar pv,naive_eom,naive_redispatch,renewable,0,1868.405573,0,1,,,1,0,0,0,0,0,1,pp_operator_1145,Market,,,,,
Unit_1146,wind onshore,naive_eom,naive_redispatch,renewable,0,370.7201787,0,1,,,1,0,0,0,0,0,1,pp_operator_1146,Market,,,,,
Unit_1147,solar pv,naive_eom,naive_redispatch,renewable,0,2718.0025,0,1,,,1,0,0,0,0,0,178,pp_operator_1147,Market,,,,,
Unit_1148,wind onshore,naive_eom,naive_redispatch,renewable,0,1964.327752,0,1,,,1,0,0,0,0,0,178,pp_operator_1148,Market,,,,,
Unit_1149,solar pv,naive_eom,naive_redispatch,renewable,0,2130.67817,0,1,,,1,0,0,0,0,0,84,pp_operator_1149,Market,,,,,
Unit_1150,wind onshore,naive_eom,naive_redispatch,renewable,0,473.2616016,0,1,,,1,0,0,0,0,0,84,pp_operator_1150,Market,,,,,
Unit_1151,solar pv,naive_eom,naive_redispatch,renewable,0,534.9499093,0,1,,,1,0,0,0,0,0,97,pp_operator_1151,Market,,,,,
Unit_1152,wind onshore,naive_eom,naive_redispatch,renewable,0,177.7956114,0,1,,,1,0,0,0,0,0,97,pp_operator_1152,Market,,,,,
Unit_1153,solar pv,naive_eom,naive_redispatch,renewable,0,2402.016608,0,1,,,1,0,0,0,0,0,36,pp_operator_1153,Market,,,,,
Unit_1154,wind onshore,naive_eom,naive_redispatch,renewable,0,628.3722458,0,1,,,1,0,0,0,0,0,36,pp_operator_1154,Market,,,,,
Unit_1155,solar pv,naive_eom,naive_redispatch,renewable,0,454.8889115,0,1,,,1,0,0,0,0,0,9,pp_operator_1155,Market,,,,,
Unit_1156,wind onshore,naive_eom,naive_redispatch,renewable,0,63.06472048,0,1,,,1,0,0,0,0,0,9,pp_operator_1156,Market,,,,,
Unit_1157,solar pv,naive_eom,naive_redispatch,renewable,0,1381.493762,0,1,,,1,0,0,0,0,0,100,pp_operator_1157,Market,,,,,
Unit_1158,wind onshore,naive_eom,naive_redispatch,renewable,0,306.8495088,0,1,,,1,0,0,0,0,0,100,pp_operator_1158,Market,,,,,
Unit_1159,solar pv,naive_eom,naive_redispatch,renewable,0,1307.852994,0,1,,,1,0,0,0,0,0,71,pp_operator_1159,Market,,,,,
Unit_1160,wind onshore,naive_eom,naive_redispatch,renewable,0,615.0606337,0,1,,,1,0,0,0,0,0,71,pp_operator_1160,Market,,,,,
Unit_1161,solar pv,naive_eom,naive_redispatch,renewable,0,863.89832,0,1,,,1,0,0,0,0,0,33,pp_operator_1161,Market,,,,,
Unit_1162,solar pv,naive_eom,naive_redispatch,renewable,0,933.0839062,0,1,,,1,0,0,0,0,0,18,pp_operator_1162,Market,,,,,
Unit_1163,solar pv,naive_eom,naive_redispatch,renewable,0,921.5528657,0,1,,,1,0,0,0,0,0,17,pp_operator_1163,Market,,,,,
Unit_1164,solar pv,naive_eom,naive_redispatch,renewable,0,452.4909592,0,1,,,1,0,0,0,0,0,9,pp_operator_1164,Market,,,,,
Unit_1165,wind onshore,naive_eom,naive_redispatch,renewable,0,216.8388506,0,1,,,1,0,0,0,0,0,9,pp_operator_1165,Market,,,,,
Unit_1166,solar pv,naive_eom,naive_redispatch,renewable,0,1673.113072,0,1,,,1,0,0,0,0,0,152,pp_operator_1166,Market,,,,,
Unit_1167,wind onshore,naive_eom,naive_redispatch,renewable,0,748.0335249,0,1,,,1,0,0,0,0,0,152,pp_operator_1167,Market,,,,,
Unit_1168,solar pv,naive_eom,naive_redispatch,renewable,0,2406.040926,0,1,,,1,0,0,0,0,0,106,pp_operator_1168,Market,,,,,
Unit_1169,wind onshore,naive_eom,naive_redispatch,renewable,0,1592.035034,0,1,,,1,0,0,0,0,0,106,pp_operator_1169,Market,,,,,
Unit_1170,solar pv,naive_eom,naive_redispatch,renewable,0,124.9954758,0,1,,,1,0,0,0,0,0,176,pp_operator_1170,Market,,,,,
Unit_1171,solar pv,naive_eom,naive_redispatch,renewable,0,1040.475132,0,1,,,1,0,0,0,0,0,65,pp_operator_1171,Market,,,,,
Unit_1172,wind onshore,naive_eom,naive_redispatch,renewable,0,80.38224918,0,1,,,1,0,0,0,0,0,65,pp_operator_1172,Market,,,,,
Unit_1173,solar pv,naive_eom,naive_redispatch,renewable,0,195.2673979,0,1,,,1,0,0,0,0,0,120,pp_operator_1173,Market,,,,,
Unit_1174,solar pv,naive_eom,naive_redispatch,renewable,0,835.6778513,0,1,,,1,0,0,0,0,0,8,pp_operator_1174,Market,,,,,
Unit_1175,wind onshore,naive_eom,naive_redispatch,renewable,0,425.0844125,0,1,,,1,0,0,0,0,0,8,pp_operator_1175,Market,,,,,
Unit_1176,solar pv,naive_eom,naive_redispatch,renewable,0,969.5794239,0,1,,,1,0,0,0,0,0,8,pp_operator_1176,Market,,,,,
Unit_1177,wind onshore,naive_eom,naive_redispatch,renewable,0,358.2711027,0,1,,,1,0,0,0,0,0,8,pp_operator_1177,Market,,,,,
Unit_1178,solar pv,naive_eom,naive_redispatch,renewable,0,2240.679215,0,1,,,1,0,0,0,0,0,61,pp_operator_1178,Market,,,,,
Unit_1179,wind onshore,naive_eom,naive_redispatch,renewable,0,270.1593787,0,1,,,1,0,0,0,0,0,61,pp_operator_1179,Market,,,,,
Unit_1180,solar pv,naive_eom,naive_redispatch,renewable,0,2249.029438,0,1,,,1,0,0,0,0,0,88,pp_operator_1180,Market,,,,,
Unit_1181,wind onshore,naive_eom,naive_redispatch,renewable,0,174.2782398,0,1,,,1,0,0,0,0,0,88,pp_operator_1181,Market,,,,,
Unit_1182,solar pv,naive_eom,naive_redispatch,renewable,0,1757.567589,0,1,,,1,0,0,0,0,0,4,pp_operator_1182,Market,,,,,
Unit_1183,solar pv,naive_eom,naive_redispatch,renewable,0,773.9052462,0,1,,,1,0,0,0,0,0,4,pp_operator_1183,Market,,,,,
Unit_1184,wind onshore,naive_eom,naive_redispatch,renewable,0,69.8670454,0,1,,,1,0,0,0,0,0,4,pp_operator_1184,Market,,,,,
Unit_1185,solar pv,naive_eom,naive_redispatch,renewable,0,1148.247795,0,1,,,1,0,0,0,0,0,89,pp_operator_1185,Market,,,,,
Unit_1186,wind onshore,naive_eom,naive_redispatch,renewable,0,254.0815382,0,1,,,1,0,0,0,0,0,89,pp_operator_1186,Market,,,,,
Unit_1187,solar pv,naive_eom,naive_redispatch,renewable,0,1014.805594,0,1,,,1,0,0,0,0,0,147,pp_operator_1187,Market,,,,,
Unit_1188,solar pv,naive_eom,naive_redispatch,renewable,0,1622.596265,0,1,,,1,0,0,0,0,0,14,pp_operator_1188,Market,,,,,
Unit_1189,wind onshore,naive_eom,naive_redispatch,renewable,0,964.4559981,0,1,,,1,0,0,0,0,0,14,pp_operator_1189,Market,,,,,
Unit_1190,solar pv,naive_eom,naive_redispatch,renewable,0,682.3319544,0,1,,,1,0,0,0,0,0,14,pp_operator_1190,Market,,,,,
Unit_1191,wind onshore,naive_eom,naive_redispatch,renewable,0,238.100531,0,1,,,1,0,0,0,0,0,14,pp_operator_1191,Market,,,,,
Unit_1192,solar pv,naive_eom,naive_redispatch,renewable,0,704.1898921,0,1,,,1,0,0,0,0,0,102,pp_operator_1192,Market,,,,,
Unit_1193,wind onshore,naive_eom,naive_redispatch,renewable,0,356.3191676,0,1,,,1,0,0,0,0,0,102,pp_operator_1193,Market,,,,,
Unit_1194,solar pv,naive_eom,naive_redispatch,renewable,0,1394.976447,0,1,,,1,0,0,0,0,0,102,pp_operator_1194,Market,,,,,
Unit_1195,wind onshore,naive_eom,naive_redispatch,renewable,0,332.7136984,0,1,,,1,0,0,0,0,0,102,pp_operator_1195,Market,,,,,
Unit_1196,solar pv,naive_eom,naive_redispatch,renewable,0,788.0280375,0,1,,,1,0,0,0,0,0,139,pp_operator_1196,Market,,,,,
Unit_1197,solar pv,naive_eom,naive_redispatch,renewable,0,198.6522077,0,1,,,1,0,0,0,0,0,42,pp_operator_1197,Market,,,,,
Unit_1198,solar pv,naive_eom,naive_redispatch,renewable,0,310.2784518,0,1,,,1,0,0,0,0,0,75,pp_operator_1198,Market,,,,,
Unit_1199,wind onshore,naive_eom,naive_redispatch,renewable,0,144.1182417,0,1,,,1,0,0,0,0,0,75,pp_operator_1199,Market,,,,,
Unit_1200,solar pv,naive_eom,naive_redispatch,renewable,0,1424.398054,0,1,,,1,0,0,0,0,0,48,pp_operator_1200,Market,,,,,
Unit_1201,wind onshore,naive_eom,naive_redispatch,renewable,0,1065.492896,0,1,,,1,0,0,0,0,0,48,pp_operator_1201,Market,,,,,
Unit_1202,solar pv,naive_eom,naive_redispatch,renewable,0,1586.39474,0,1,,,1,0,0,0,0,0,155,pp_operator_1202,Market,,,,,
Unit_1203,wind onshore,naive_eom,naive_redispatch,renewable,0,1079.018155,0,1,,,1,0,0,0,0,0,155,pp_operator_1203,Market,,,,,
Unit_1204,solar pv,naive_eom,naive_redispatch,renewable,0,321.4936459,0,1,,,1,0,0,0,0,0,35,pp_operator_1204,Market,,,,,
Unit_1205,wind onshore,naive_eom,naive_redispatch,renewable,0,73.47282523,0,1,,,1,0,0,0,0,0,35,pp_operator_1205,Market,,,,,
Unit_1206,solar pv,naive_eom,naive_redispatch,renewable,0,56.52348569,0,1,,,1,0,0,0,0,0,8,pp_operator_1206,Market,,,,,
Unit_1207,solar pv,naive_eom,naive_redispatch,renewable,0,1423.965843,0,1,,,1,0,0,0,0,0,47,pp_operator_1207,Market,,,,,
Unit_1208,wind onshore,naive_eom,naive_redispatch,renewable,0,351.3523188,0,1,,,1,0,0,0,0,0,47,pp_operator_1208,Market,,,,,
Unit_1209,solar pv,naive_eom,naive_redispatch,renewable,0,803.2536795,0,1,,,1,0,0,0,0,0,47,pp_operator_1209,Market,,,,,
Unit_1210,wind onshore,naive_eom,naive_redispatch,renewable,0,96.37522203,0,1,,,1,0,0,0,0,0,47,pp_operator_1210,Market,,,,,
Unit_1211,solar pv,naive_eom,naive_redispatch,renewable,0,168.3447552,0,1,,,1,0,0,0,0,0,197,pp_operator_1211,Market,,,,,
Unit_1212,solar pv,naive_eom,naive_redispatch,renewable,0,1293.486486,0,1,,,1,0,0,0,0,0,183,pp_operator_1212,Market,,,,,
Unit_1213,wind onshore,naive_eom,naive_redispatch,renewable,0,681.6347156,0,1,,,1,0,0,0,0,0,183,pp_operator_1213,Market,,,,,
Unit_1214,solar pv,naive_eom,naive_redispatch,renewable,0,484.2943836,0,1,,,1,0,0,0,0,0,100,pp_operator_1214,Market,,,,,
Unit_1215,solar pv,naive_eom,naive_redispatch,renewable,0,439.2031762,0,1,,,1,0,0,0,0,0,100,pp_operator_1215,Market,,,,,
Unit_1216,solar pv,naive_eom,naive_redispatch,renewable,0,1475.708487,0,1,,,1,0,0,0,0,0,107,pp_operator_1216,Market,,,,,
