name,technology,fuel_type,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
Unit_833,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.07627937,0,1,,,0,,,,,,unit_operator_834,Market,way/157328339-380
Unit_834,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2012.164757,0,1,,,0,,,,,,unit_operator_835,Market,way/157328339-380
Unit_835,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,867.4249735,0,1,,,0,,,,,,unit_operator_836,Market,way/157328339-380
Unit_836,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,38.07643116,0,1,,,0,,,,,,unit_operator_837,Market,way/157421333-220
Unit_837,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,105.6483033,0,1,,,0,,,,,,unit_operator_838,Market,way/157628351-380
Unit_838,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,615.7391963,0,1,,,0,,,,,,unit_operator_839,Market,way/157806991-380
Unit_839,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,194.4566639,0,1,,,0,,,,,,unit_operator_840,Market,way/157806991-380
Unit_840,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,341.6506621,0,1,,,0,,,,,,unit_operator_841,Market,way/159326655-220
Unit_841,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,193.0571677,0,1,,,0,,,,,,unit_operator_842,Market,way/159326655-220
Unit_842,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,225.9211316,0,1,,,0,,,,,,unit_operator_843,Market,way/160584794-380
Unit_843,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,451.8804274,0,1,,,0,,,,,,unit_operator_844,Market,way/160929097-220
Unit_844,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,52.49829839,0,1,,,0,,,,,,unit_operator_845,Market,way/160929097-220
Unit_845,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1133.403373,0,1,,,0,,,,,,unit_operator_846,Market,way/166604822-380
Unit_846,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,204.4406827,0,1,,,0,,,,,,unit_operator_847,Market,way/166604822-380
Unit_847,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1664.486566,0,1,,,0,,,,,,unit_operator_848,Market,way/167352587-220
Unit_848,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,539.6871954,0,1,,,0,,,,,,unit_operator_849,Market,way/167352587-220
Unit_849,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,58.63548366,0,1,,,0,,,,,,unit_operator_850,Market,way/169244940-380
Unit_850,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,187.6337774,0,1,,,0,,,,,,unit_operator_851,Market,way/172997498-220
Unit_851,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,84.66464672,0,1,,,0,,,,,,unit_operator_852,Market,way/172997498-220
Unit_852,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,34.15826123,0,1,,,0,,,,,,unit_operator_853,Market,way/173112252-220
Unit_853,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2433.531024,0,1,,,0,,,,,,unit_operator_854,Market,way/173112252-220
Unit_854,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,395.1822998,0,1,,,0,,,,,,unit_operator_855,Market,way/173112252-220
Unit_855,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.99044049,0,1,,,0,,,,,,unit_operator_856,Market,way/18629425-380
Unit_856,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,818.143644,0,1,,,0,,,,,,unit_operator_857,Market,way/18629425-380
Unit_857,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,332.5393208,0,1,,,0,,,,,,unit_operator_858,Market,way/18629425-380
Unit_858,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,27.04257903,0,1,,,0,,,,,,unit_operator_859,Market,way/188276460-380
Unit_859,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,172.2300086,0,1,,,0,,,,,,unit_operator_860,Market,way/198448981-380
Unit_860,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,33.51716891,0,1,,,0,,,,,,unit_operator_861,Market,way/198448981-380
Unit_861,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.97462376,0,1,,,0,,,,,,unit_operator_862,Market,way/202164315-380
Unit_862,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1664.931709,0,1,,,0,,,,,,unit_operator_863,Market,way/202164315-380
Unit_863,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,498.3235122,0,1,,,0,,,,,,unit_operator_864,Market,way/202164315-380
Unit_864,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.64872124,0,1,,,0,,,,,,unit_operator_865,Market,way/202747445-380
Unit_865,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2390.841511,0,1,,,0,,,,,,unit_operator_866,Market,way/202747445-380
Unit_866,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,740.3233512,0,1,,,0,,,,,,unit_operator_867,Market,way/202747445-380
Unit_867,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.22509539,0,1,,,0,,,,,,unit_operator_868,Market,way/202865177-380
Unit_868,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,344.6500171,0,1,,,0,,,,,,unit_operator_869,Market,way/202865177-380
Unit_869,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1539.597692,0,1,,,0,,,,,,unit_operator_870,Market,way/202865177-380
Unit_870,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,190.6884932,0,1,,,0,,,,,,unit_operator_871,Market,way/202865177-380
Unit_871,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,32.56926049,0,1,,,0,,,,,,unit_operator_872,Market,way/206289192-380
Unit_872,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,663.1819718,0,1,,,0,,,,,,unit_operator_873,Market,way/206289192-380
Unit_873,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,536.4383095,0,1,,,0,,,,,,unit_operator_874,Market,way/206289192-380
Unit_874,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,43.86375637,0,1,,,0,,,,,,unit_operator_875,Market,way/207248812-380
Unit_875,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,925.0619805,0,1,,,0,,,,,,unit_operator_876,Market,way/207756597-220
Unit_876,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.71142093,0,1,,,0,,,,,,unit_operator_877,Market,way/207756597-220
Unit_877,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,219.8710289,0,1,,,0,,,,,,unit_operator_878,Market,way/22690852-220
Unit_878,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.44958683,0,1,,,0,,,,,,unit_operator_879,Market,way/22720647-380
Unit_879,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,878.8374173,0,1,,,0,,,,,,unit_operator_880,Market,way/22720647-380
Unit_880,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,413.5209642,0,1,,,0,,,,,,unit_operator_881,Market,way/22720647-380
Unit_881,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,159.953109,0,1,,,0,,,,,,unit_operator_882,Market,way/22761692-380
Unit_882,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,216.3123634,0,1,,,0,,,,,,unit_operator_883,Market,way/22765517-380
Unit_883,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,68.37476686,0,1,,,0,,,,,,unit_operator_884,Market,way/22766160-380
Unit_884,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,608.3625142,0,1,,,0,,,,,,unit_operator_885,Market,way/22767509-380
Unit_885,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,63.11137797,0,1,,,0,,,,,,unit_operator_886,Market,way/22767509-380
Unit_886,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,137.8710167,0,1,,,0,,,,,,unit_operator_887,Market,way/22796434-220
Unit_887,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,64.98551185,0,1,,,0,,,,,,unit_operator_888,Market,way/22944791-220
Unit_888,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,767.2788461,0,1,,,0,,,,,,unit_operator_889,Market,way/229565743-220
Unit_889,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.05222638,0,1,,,0,,,,,,unit_operator_890,Market,way/229565743-220
Unit_890,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,926.3649306,0,1,,,0,,,,,,unit_operator_891,Market,way/22960899-380
Unit_891,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,352.8875456,0,1,,,0,,,,,,unit_operator_892,Market,way/22964137-380
Unit_892,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,970.8096843,0,1,,,0,,,,,,unit_operator_893,Market,way/22973052-220
Unit_893,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,402.6880497,0,1,,,0,,,,,,unit_operator_894,Market,way/22973070-380
Unit_894,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,38.03113349,0,1,,,0,,,,,,unit_operator_895,Market,way/23022100-380
Unit_895,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,31.79412911,0,1,,,0,,,,,,unit_operator_896,Market,way/23067006-380
Unit_896,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,49.43295515,0,1,,,0,,,,,,unit_operator_897,Market,way/23084417-220
Unit_897,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1835.410191,0,1,,,0,,,,,,unit_operator_898,Market,way/23084417-220
Unit_898,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,752.1589348,0,1,,,0,,,,,,unit_operator_899,Market,way/23084417-220
Unit_899,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,108.6420332,0,1,,,0,,,,,,unit_operator_900,Market,way/23084554-380
Unit_900,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,205.9937204,0,1,,,0,,,,,,unit_operator_901,Market,way/23135618-220
Unit_901,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,61.16554426,0,1,,,0,,,,,,unit_operator_902,Market,way/23135618-220
Unit_902,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.61597865,0,1,,,0,,,,,,unit_operator_903,Market,way/23140544-220
Unit_903,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,151.4355981,0,1,,,0,,,,,,unit_operator_904,Market,way/23140544-220
Unit_904,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,80.75674851,0,1,,,0,,,,,,unit_operator_905,Market,way/23161029-220
Unit_905,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,3554.170685,0,1,,,0,,,,,,unit_operator_906,Market,way/23161029-220
Unit_906,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1028.818705,0,1,,,0,,,,,,unit_operator_907,Market,way/23161029-220
Unit_907,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,97.00926277,0,1,,,0,,,,,,unit_operator_908,Market,way/23192640-220
Unit_908,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,672.7797946,0,1,,,0,,,,,,unit_operator_909,Market,way/23284340-380
Unit_909,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,102.6372074,0,1,,,0,,,,,,unit_operator_910,Market,way/23380800-380
Unit_910,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,21.47805132,0,1,,,0,,,,,,unit_operator_911,Market,way/23380800-380
Unit_911,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,81.51565619,0,1,,,0,,,,,,unit_operator_912,Market,way/234171369-380
Unit_912,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,3005.176457,0,1,,,0,,,,,,unit_operator_913,Market,way/234171369-380
Unit_913,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2838.462307,0,1,,,0,,,,,,unit_operator_914,Market,way/234171369-380
Unit_914,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1608.797248,0,1,,,0,,,,,,unit_operator_915,Market,way/23583867-380
Unit_915,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,408.3730429,0,1,,,0,,,,,,unit_operator_916,Market,way/23583867-380
Unit_916,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.23787643,0,1,,,0,,,,,,unit_operator_917,Market,way/23641079-380
Unit_917,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,28.57328478,0,1,,,0,,,,,,unit_operator_918,Market,way/23682013-220
Unit_918,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1334.229224,0,1,,,0,,,,,,unit_operator_919,Market,way/23682013-220
Unit_919,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,186.8689255,0,1,,,0,,,,,,unit_operator_920,Market,way/23682013-220
Unit_920,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,49.39263219,0,1,,,0,,,,,,unit_operator_921,Market,way/23744346-220
Unit_921,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,95.30987646,0,1,,,0,,,,,,unit_operator_922,Market,way/23816140-220
Unit_922,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,3468.561839,0,1,,,0,,,,,,unit_operator_923,Market,way/23816140-220
Unit_923,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1584.166266,0,1,,,0,,,,,,unit_operator_924,Market,way/23816140-220
Unit_924,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,819.6163753,0,1,,,0,,,,,,unit_operator_925,Market,way/23881272-220
Unit_925,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,177.587413,0,1,,,0,,,,,,unit_operator_926,Market,way/23881272-220
Unit_926,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.28961384,0,1,,,0,,,,,,unit_operator_927,Market,way/23899043-380
Unit_927,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,266.4973193,0,1,,,0,,,,,,unit_operator_928,Market,way/23899043-380
Unit_928,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,50.55759861,0,1,,,0,,,,,,unit_operator_929,Market,way/23899043-380
Unit_929,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,24.80316465,0,1,,,0,,,,,,unit_operator_930,Market,way/23907283-380
Unit_930,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1680.305092,0,1,,,0,,,,,,unit_operator_931,Market,way/23907283-380
Unit_931,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1388.707496,0,1,,,0,,,,,,unit_operator_932,Market,way/24042358-380
Unit_932,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,308.8328903,0,1,,,0,,,,,,unit_operator_933,Market,way/24042358-380
Unit_933,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,57.86856389,0,1,,,0,,,,,,unit_operator_934,Market,way/24158385-220
Unit_934,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,113.7152483,0,1,,,0,,,,,,unit_operator_935,Market,way/24158385-220
Unit_935,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,593.5048104,0,1,,,0,,,,,,unit_operator_936,Market,way/24158385-220
Unit_936,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,496.4719372,0,1,,,0,,,,,,unit_operator_937,Market,way/24158385-220
Unit_937,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1489.811966,0,1,,,0,,,,,,unit_operator_938,Market,way/24230738-380
Unit_938,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,144.1389553,0,1,,,0,,,,,,unit_operator_939,Market,way/24230738-380
Unit_939,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1332.884867,0,1,,,0,,,,,,unit_operator_940,Market,way/24237879-220
Unit_940,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,228.2901762,0,1,,,0,,,,,,unit_operator_941,Market,way/24237879-220
Unit_941,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,56.62305275,0,1,,,0,,,,,,unit_operator_942,Market,way/24258096-380
Unit_942,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1986.698511,0,1,,,0,,,,,,unit_operator_943,Market,way/24258096-380
Unit_943,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,943.6428765,0,1,,,0,,,,,,unit_operator_944,Market,way/24258096-380
Unit_944,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,144.7234444,0,1,,,0,,,,,,unit_operator_945,Market,way/24262656-380
Unit_945,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,34.96694737,0,1,,,0,,,,,,unit_operator_946,Market,way/24262656-380
Unit_946,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,586.9742619,0,1,,,0,,,,,,unit_operator_947,Market,way/24267175-220
Unit_947,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,19.14858016,0,1,,,0,,,,,,unit_operator_948,Market,way/24267175-220
Unit_948,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,770.5654145,0,1,,,0,,,,,,unit_operator_949,Market,way/24268944-380
Unit_949,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,40.40733162,0,1,,,0,,,,,,unit_operator_950,Market,way/24268944-380
Unit_950,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,110.6819159,0,1,,,0,,,,,,unit_operator_951,Market,way/24272339-380
Unit_951,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,26.74209934,0,1,,,0,,,,,,unit_operator_952,Market,way/24272339-380
Unit_952,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,929.0605349,0,1,,,0,,,,,,unit_operator_953,Market,way/24272541-220
Unit_953,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,30.75536757,0,1,,,0,,,,,,unit_operator_954,Market,way/24272541-220
Unit_954,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,127.9189396,0,1,,,0,,,,,,unit_operator_955,Market,way/24280460-380
Unit_955,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,19.75629978,0,1,,,0,,,,,,unit_operator_956,Market,way/24413992-380
Unit_956,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,419.2606716,0,1,,,0,,,,,,unit_operator_957,Market,way/24413992-380
